col1,col2,Cluster
313649.00,523765.00,cluster_11
337889.00,558031.00,cluster_11
360165.00,553303.00,cluster_11
340032.00,561740.00,cluster_11
338634.00,564414.00,cluster_11
351459.00,565704.00,cluster_11
412767.00,593558.00,cluster_11
283474.00,532727.00,cluster_11
336928.00,557412.00,cluster_11
366478.00,594677.00,cluster_11
343450.00,570659.00,cluster_11
331616.00,565089.00,cluster_11
354529.00,573677.00,cluster_11
276703.00,559740.00,cluster_11
282066.00,560178.00,cluster_11
331366.00,567311.00,cluster_11
321910.00,573825.00,cluster_11
290107.00,571927.00,cluster_11
281979.00,518199.00,cluster_11
374695.00,563163.00,cluster_11
340191.00,567638.00,cluster_11
338583.00,563529.00,cluster_11
358312.00,559466.00,cluster_11
338474.00,564151.00,cluster_11
338205.00,566246.00,cluster_11
342901.00,582886.00,cluster_11
265815.00,540385.00,cluster_11
304086.00,576100.00,cluster_11
347966.00,563506.00,cluster_11
346144.00,560472.00,cluster_11
352381.00,592377.00,cluster_11
318681.00,528806.00,cluster_11
369366.00,561201.00,cluster_11
310041.00,533285.00,cluster_11
344314.00,595915.00,cluster_11
363956.00,609339.00,cluster_11
328586.00,551385.00,cluster_11
330767.00,552963.00,cluster_11
312558.00,520650.00,cluster_11
315850.00,573154.00,cluster_11
379388.00,567285.00,cluster_11
329905.00,579935.00,cluster_11
352209.00,548608.00,cluster_11
357679.00,548036.00,cluster_11
339288.00,588052.00,cluster_11
330335.00,568221.00,cluster_11
341559.00,562163.00,cluster_11
341925.00,569393.00,cluster_11
327695.00,543105.00,cluster_11
335999.00,549795.00,cluster_11
302359.00,534317.00,cluster_11
332586.00,566187.00,cluster_11
330750.00,561657.00,cluster_11
400380.00,588221.00,cluster_11
337910.00,562252.00,cluster_11
336549.00,565597.00,cluster_11
343717.00,559909.00,cluster_11
332116.00,594868.00,cluster_11
358384.00,556361.00,cluster_11
415881.00,584352.00,cluster_11
345164.00,579614.00,cluster_11
316395.00,537403.00,cluster_11
340970.00,564831.00,cluster_11
340383.00,600071.00,cluster_11
326627.00,534442.00,cluster_11
356865.00,545785.00,cluster_11
306298.00,551902.00,cluster_11
347575.00,565576.00,cluster_11
302583.00,571881.00,cluster_11
352424.00,557574.00,cluster_11
279008.00,521035.00,cluster_11
335029.00,553213.00,cluster_11
338753.00,563384.00,cluster_11
324032.00,577807.00,cluster_11
327973.00,534972.00,cluster_11
321924.00,527106.00,cluster_11
345495.00,579864.00,cluster_11
385091.00,599401.00,cluster_11
361138.00,551307.00,cluster_11
332884.00,533990.00,cluster_11
269126.00,508814.00,cluster_11
350056.00,566657.00,cluster_11
374117.00,546122.00,cluster_11
350283.00,559840.00,cluster_11
335525.00,567445.00,cluster_11
350798.00,535657.00,cluster_11
289002.00,520678.00,cluster_11
324516.00,522674.00,cluster_11
364844.00,571623.00,cluster_11
351815.00,574947.00,cluster_11
275524.00,559548.00,cluster_11
348773.00,583528.00,cluster_11
308966.00,523409.00,cluster_11
316313.00,570785.00,cluster_11
341966.00,561987.00,cluster_11
341446.00,538787.00,cluster_11
318823.00,565345.00,cluster_11
347522.00,587567.00,cluster_11
293746.00,544468.00,cluster_11
334983.00,572690.00,cluster_11
325125.00,564342.00,cluster_11
330145.00,546705.00,cluster_11
336336.00,563145.00,cluster_11
302353.00,545544.00,cluster_11
321216.00,569834.00,cluster_11
285152.00,520229.00,cluster_11
335027.00,565050.00,cluster_11
332270.00,556288.00,cluster_11
341016.00,545280.00,cluster_11
339640.00,561426.00,cluster_11
338633.00,563504.00,cluster_11
324952.00,565867.00,cluster_11
353583.00,554147.00,cluster_11
385183.00,556284.00,cluster_11
292636.00,520371.00,cluster_11
289176.00,571435.00,cluster_11
310944.00,559497.00,cluster_11
336974.00,563207.00,cluster_11
337173.00,557853.00,cluster_11
396903.00,591235.00,cluster_11
324440.00,567074.00,cluster_11
333378.00,557892.00,cluster_11
300366.00,565761.00,cluster_11
344437.00,529492.00,cluster_11
325871.00,558965.00,cluster_11
367641.00,556309.00,cluster_11
344552.00,554676.00,cluster_11
297212.00,546223.00,cluster_11
355924.00,577596.00,cluster_11
331340.00,524203.00,cluster_11
292932.00,558293.00,cluster_11
306346.00,523584.00,cluster_11
341966.00,586266.00,cluster_11
282430.00,560217.00,cluster_11
326251.00,549298.00,cluster_11
335201.00,585318.00,cluster_11
351564.00,573155.00,cluster_11
322365.00,530808.00,cluster_11
405542.00,600089.00,cluster_11
296763.00,528676.00,cluster_11
221233.00,538472.00,cluster_6
338084.00,560295.00,cluster_11
345674.00,579033.00,cluster_11
325883.00,560492.00,cluster_11
345123.00,577788.00,cluster_11
329859.00,564384.00,cluster_11
353939.00,570931.00,cluster_11
409616.00,575024.00,cluster_11
365058.00,545456.00,cluster_11
404782.00,557913.00,cluster_11
368724.00,598412.00,cluster_11
344096.00,575522.00,cluster_11
182618.00,346663.00,cluster_8
171461.00,348130.00,cluster_8
186536.00,330019.00,cluster_8
177241.00,292639.00,cluster_8
248683.00,383412.00,cluster_8
174057.00,358906.00,cluster_8
215243.00,289985.00,cluster_8
170688.00,343596.00,cluster_8
144502.00,345417.00,cluster_8
165689.00,356983.00,cluster_8
168443.00,367928.00,cluster_8
165158.00,343946.00,cluster_8
159711.00,352701.00,cluster_8
175781.00,341039.00,cluster_8
233480.00,289069.00,cluster_8
189029.00,366740.00,cluster_8
168573.00,350387.00,cluster_8
170271.00,306395.00,cluster_8
192775.00,350028.00,cluster_8
152054.00,345632.00,cluster_8
139299.00,314046.00,cluster_8
202053.00,322650.00,cluster_8
134695.00,350397.00,cluster_8
159654.00,381778.00,cluster_8
188093.00,324040.00,cluster_8
183236.00,338163.00,cluster_8
156984.00,430950.00,cluster_8
182751.00,435819.00,cluster_8
198908.00,372797.00,cluster_8
198517.00,325721.00,cluster_8
161345.00,350804.00,cluster_8
210497.00,359835.00,cluster_8
141993.00,331189.00,cluster_8
170788.00,373545.00,cluster_8
166449.00,363036.00,cluster_8
155479.00,345893.00,cluster_8
186380.00,363938.00,cluster_8
129332.00,360811.00,cluster_8
224225.00,376975.00,cluster_8
165945.00,345849.00,cluster_8
223550.00,323197.00,cluster_8
122755.00,434879.00,cluster_8
166584.00,349245.00,cluster_8
179472.00,342273.00,cluster_8
148749.00,359845.00,cluster_8
177505.00,332053.00,cluster_8
160222.00,380591.00,cluster_8
178869.00,370161.00,cluster_8
170002.00,370000.00,cluster_8
164354.00,347671.00,cluster_8
169966.00,368623.00,cluster_8
145867.00,363616.00,cluster_8
181561.00,358111.00,cluster_8
164915.00,350360.00,cluster_8
166973.00,341636.00,cluster_8
153181.00,277968.00,cluster_8
155505.00,355581.00,cluster_8
160835.00,347784.00,cluster_8
211265.00,396792.00,cluster_8
203254.00,362605.00,cluster_8
137967.00,354539.00,cluster_8
174064.00,357989.00,cluster_8
179609.00,408365.00,cluster_8
176506.00,351827.00,cluster_8
172879.00,347028.00,cluster_8
180506.00,330980.00,cluster_8
185966.00,359964.00,cluster_8
146070.00,316860.00,cluster_8
152957.00,321354.00,cluster_8
163190.00,331719.00,cluster_8
186914.00,361706.00,cluster_8
159191.00,309314.00,cluster_8
170425.00,316185.00,cluster_8
162040.00,316797.00,cluster_8
195000.00,354829.00,cluster_8
126702.00,351222.00,cluster_8
213064.00,290947.00,cluster_8
140612.00,350010.00,cluster_8
172885.00,352621.00,cluster_8
170155.00,343568.00,cluster_8
186806.00,334070.00,cluster_8
146072.00,288800.00,cluster_8
169293.00,348686.00,cluster_8
169502.00,411323.00,cluster_8
152861.00,407965.00,cluster_8
156041.00,295117.00,cluster_8
117585.00,391892.00,cluster_8
163981.00,344090.00,cluster_8
158664.00,310765.00,cluster_8
141113.00,351050.00,cluster_8
163796.00,345091.00,cluster_8
160369.00,353500.00,cluster_8
235671.00,300234.00,cluster_8
140876.00,334435.00,cluster_8
108232.00,373112.00,cluster_8
192460.00,388323.00,cluster_8
133744.00,308918.00,cluster_8
216209.00,437830.00,cluster_8
156945.00,339397.00,cluster_8
199859.00,316334.00,cluster_8
159496.00,331641.00,cluster_8
167845.00,341409.00,cluster_8
182435.00,365508.00,cluster_8
133795.00,360518.00,cluster_8
169628.00,365003.00,cluster_8
167262.00,399527.00,cluster_8
177728.00,352687.00,cluster_8
130683.00,363204.00,cluster_8
198197.00,344933.00,cluster_8
197735.00,355477.00,cluster_8
172020.00,342883.00,cluster_8
185561.00,342784.00,cluster_8
202011.00,337353.00,cluster_8
157394.00,346500.00,cluster_8
182050.00,424341.00,cluster_8
129664.00,341196.00,cluster_8
173188.00,355248.00,cluster_8
182499.00,310438.00,cluster_8
170384.00,339979.00,cluster_8
182093.00,321311.00,cluster_8
185696.00,338006.00,cluster_8
102221.00,374657.00,cluster_8
165881.00,364469.00,cluster_8
164875.00,349007.00,cluster_8
159120.00,340829.00,cluster_8
168274.00,374689.00,cluster_8
178495.00,373915.00,cluster_8
179811.00,342089.00,cluster_8
162606.00,363185.00,cluster_8
173908.00,362098.00,cluster_8
133580.00,348602.00,cluster_8
190634.00,357254.00,cluster_8
186503.00,369651.00,cluster_8
127134.00,379827.00,cluster_8
169145.00,355279.00,cluster_8
140121.00,346875.00,cluster_8
141860.00,324304.00,cluster_8
200251.00,306215.00,cluster_8
174373.00,363552.00,cluster_8
170022.00,347877.00,cluster_8
165657.00,338722.00,cluster_8
186361.00,351075.00,cluster_8
213022.00,338238.00,cluster_8
155228.00,357729.00,cluster_8
171614.00,435530.00,cluster_8
175586.00,365049.00,cluster_8
187858.00,381077.00,cluster_8
171074.00,293610.00,cluster_8
153738.00,360530.00,cluster_8
199043.00,270173.00,cluster_8
165886.00,348709.00,cluster_8
159428.00,300364.00,cluster_8
197463.00,378513.00,cluster_8
161273.00,347538.00,cluster_8
186082.00,330058.00,cluster_8
143732.00,279724.00,cluster_8
142899.00,329415.00,cluster_8
156977.00,424622.00,cluster_8
174878.00,362329.00,cluster_8
148915.00,338914.00,cluster_8
187324.00,377187.00,cluster_8
175766.00,380534.00,cluster_8
185071.00,362905.00,cluster_8
158550.00,354818.00,cluster_8
174672.00,345849.00,cluster_8
169880.00,343122.00,cluster_8
109090.00,326101.00,cluster_8
187854.00,354777.00,cluster_8
153903.00,353738.00,cluster_8
190241.00,329582.00,cluster_8
102983.00,382712.00,cluster_8
143117.00,345163.00,cluster_8
188985.00,367645.00,cluster_8
174834.00,411644.00,cluster_8
144228.00,344974.00,cluster_8
146821.00,297434.00,cluster_8
171848.00,343242.00,cluster_8
94382.00,320888.00,cluster_8
154412.00,310120.00,cluster_8
176490.00,344679.00,cluster_8
170616.00,352610.00,cluster_8
81648.00,360080.00,cluster_8
153607.00,379395.00,cluster_8
183970.00,355973.00,cluster_8
105444.00,361358.00,cluster_8
158571.00,361986.00,cluster_8
177579.00,319865.00,cluster_8
198892.00,322470.00,cluster_8
216975.00,296647.00,cluster_8
166654.00,350678.00,cluster_8
189102.00,333074.00,cluster_8
198712.00,303299.00,cluster_8
137098.00,384889.00,cluster_8
144306.00,328086.00,cluster_8
142455.00,343512.00,cluster_8
178319.00,318244.00,cluster_8
168886.00,353913.00,cluster_8
174656.00,393278.00,cluster_8
130805.00,354417.00,cluster_8
176433.00,350561.00,cluster_8
142252.00,329183.00,cluster_8
165476.00,377389.00,cluster_8
210102.00,333312.00,cluster_8
129453.00,321221.00,cluster_8
144705.00,375936.00,cluster_8
206687.00,342276.00,cluster_8
153583.00,352282.00,cluster_8
189499.00,356601.00,cluster_8
159392.00,351000.00,cluster_8
181463.00,326571.00,cluster_8
162975.00,335389.00,cluster_8
157691.00,334886.00,cluster_8
154167.00,353183.00,cluster_8
165607.00,362883.00,cluster_8
182239.00,333302.00,cluster_8
176982.00,354631.00,cluster_8
183516.00,374212.00,cluster_8
191099.00,341570.00,cluster_8
184570.00,360446.00,cluster_8
207804.00,354938.00,cluster_8
198493.00,326704.00,cluster_8
149269.00,341445.00,cluster_8
184798.00,392233.00,cluster_8
174438.00,319075.00,cluster_8
107124.00,325984.00,cluster_8
76052.00,360840.00,cluster_8
159302.00,337993.00,cluster_8
140101.00,341028.00,cluster_8
168149.00,345638.00,cluster_8
150009.00,371014.00,cluster_8
157193.00,350343.00,cluster_8
111476.00,358647.00,cluster_8
151164.00,332239.00,cluster_8
171318.00,373473.00,cluster_8
175169.00,349454.00,cluster_8
162600.00,392531.00,cluster_8
168067.00,340249.00,cluster_8
170102.00,323164.00,cluster_8
124132.00,340448.00,cluster_8
149863.00,284721.00,cluster_8
168079.00,347343.00,cluster_8
128953.00,304971.00,cluster_8
169228.00,364545.00,cluster_8
198415.00,321418.00,cluster_8
183610.00,321788.00,cluster_8
220869.00,407358.00,cluster_8
159472.00,372246.00,cluster_8
170837.00,353968.00,cluster_8
165653.00,317602.00,cluster_8
135537.00,356169.00,cluster_8
166973.00,334724.00,cluster_8
158750.00,312102.00,cluster_8
161448.00,373412.00,cluster_8
158713.00,379013.00,cluster_8
180493.00,319750.00,cluster_8
125715.00,302114.00,cluster_8
194033.00,340466.00,cluster_8
158871.00,312380.00,cluster_8
161387.00,343617.00,cluster_8
169121.00,347594.00,cluster_8
167653.00,352074.00,cluster_8
125902.00,318850.00,cluster_8
217686.00,296514.00,cluster_8
171986.00,429306.00,cluster_8
211360.00,279794.00,cluster_8
157181.00,346842.00,cluster_8
188909.00,341194.00,cluster_8
140128.00,325904.00,cluster_8
117874.00,389929.00,cluster_8
162921.00,317643.00,cluster_8
173978.00,346514.00,cluster_8
98533.00,355691.00,cluster_8
194956.00,372256.00,cluster_8
164847.00,287064.00,cluster_8
174410.00,372064.00,cluster_8
149092.00,352682.00,cluster_8
166323.00,352927.00,cluster_8
178515.00,370287.00,cluster_8
169337.00,348605.00,cluster_8
122986.00,334382.00,cluster_8
145282.00,391482.00,cluster_8
185919.00,363092.00,cluster_8
180519.00,368284.00,cluster_8
181227.00,347052.00,cluster_8
168284.00,309036.00,cluster_8
198251.00,335402.00,cluster_8
160922.00,347681.00,cluster_8
141861.00,328909.00,cluster_8
147911.00,328024.00,cluster_8
178264.00,330827.00,cluster_8
178235.00,346006.00,cluster_8
195151.00,317753.00,cluster_8
122360.00,357480.00,cluster_8
167330.00,332452.00,cluster_8
115363.00,305575.00,cluster_8
185661.00,404482.00,cluster_8
177858.00,352255.00,cluster_8
113068.00,317574.00,cluster_8
125675.00,360158.00,cluster_8
172842.00,351663.00,cluster_8
124724.00,459999.00,cluster_6
169069.00,348929.00,cluster_8
185253.00,344152.00,cluster_8
155625.00,262321.00,cluster_8
158201.00,315944.00,cluster_8
171277.00,361020.00,cluster_8
209553.00,326461.00,cluster_8
160165.00,362858.00,cluster_8
190725.00,336160.00,cluster_8
169994.00,409806.00,cluster_8
179463.00,361279.00,cluster_8
172662.00,388185.00,cluster_8
165284.00,425978.00,cluster_8
160206.00,303063.00,cluster_8
155690.00,368375.00,cluster_8
124516.00,325289.00,cluster_8
179326.00,321160.00,cluster_8
165573.00,305517.00,cluster_8
155508.00,372355.00,cluster_8
166799.00,318482.00,cluster_8
161780.00,324523.00,cluster_8
168805.00,351913.00,cluster_8
206519.00,355629.00,cluster_8
163091.00,350167.00,cluster_8
176144.00,353300.00,cluster_8
179483.00,359645.00,cluster_8
213951.00,352868.00,cluster_8
164046.00,346109.00,cluster_8
169569.00,346955.00,cluster_8
225356.00,318394.00,cluster_8
214966.00,358837.00,cluster_8
159253.00,343477.00,cluster_8
219779.00,330969.00,cluster_8
169876.00,340860.00,cluster_8
669118.00,354195.00,cluster_3
613682.00,399434.00,cluster_3
617399.00,392653.00,cluster_3
629247.00,364078.00,cluster_3
641070.00,424917.00,cluster_3
609532.00,388425.00,cluster_3
629369.00,398359.00,cluster_3
605911.00,379990.00,cluster_3
622550.00,391601.00,cluster_3
607905.00,403460.00,cluster_3
679465.00,399014.00,cluster_3
608711.00,373665.00,cluster_3
623498.00,399288.00,cluster_3
601212.00,370698.00,cluster_3
574989.00,407228.00,cluster_3
563517.00,391159.00,cluster_3
687717.00,379483.00,cluster_3
616040.00,330855.00,cluster_3
653024.00,367312.00,cluster_3
607440.00,403119.00,cluster_3
620240.00,397022.00,cluster_3
599215.00,391457.00,cluster_3
587478.00,424878.00,cluster_3
613921.00,394043.00,cluster_3
624328.00,392133.00,cluster_3
635887.00,384511.00,cluster_3
559877.00,401053.00,cluster_3
617755.00,401065.00,cluster_3
693265.00,388552.00,cluster_3
559933.00,403956.00,cluster_3
655859.00,416496.00,cluster_3
625919.00,402984.00,cluster_3
595215.00,391491.00,cluster_3
617493.00,379303.00,cluster_3
598657.00,442558.00,cluster_3
601644.00,436831.00,cluster_3
617118.00,374098.00,cluster_3
591051.00,389443.00,cluster_3
617296.00,386864.00,cluster_3
616468.00,394118.00,cluster_3
630384.00,376295.00,cluster_3
558770.00,390646.00,cluster_3
637332.00,414017.00,cluster_3
556780.00,409205.00,cluster_3
577473.00,384210.00,cluster_3
650054.00,432740.00,cluster_3
595063.00,328609.00,cluster_3
714443.00,433876.00,cluster_3
603566.00,410391.00,cluster_3
562356.00,383175.00,cluster_3
546166.00,423311.00,cluster_3
626539.00,394908.00,cluster_3
663820.00,416308.00,cluster_3
710910.00,464586.00,cluster_7
624310.00,398408.00,cluster_3
632546.00,389750.00,cluster_3
667249.00,417107.00,cluster_3
608309.00,377530.00,cluster_3
611357.00,393577.00,cluster_3
658219.00,436184.00,cluster_3
615032.00,402225.00,cluster_3
628131.00,406850.00,cluster_3
632390.00,363198.00,cluster_3
575116.00,345564.00,cluster_3
625784.00,441883.00,cluster_3
618893.00,419740.00,cluster_3
579564.00,428498.00,cluster_3
686324.00,364237.00,cluster_3
586242.00,396484.00,cluster_3
623248.00,399928.00,cluster_3
609219.00,362804.00,cluster_3
537211.00,376777.00,cluster_3
605310.00,394011.00,cluster_3
634973.00,450542.00,cluster_3
595411.00,413706.00,cluster_3
613037.00,419086.00,cluster_3
617444.00,397675.00,cluster_3
633304.00,366062.00,cluster_3
592620.00,446156.00,cluster_3
631633.00,337973.00,cluster_3
619637.00,395224.00,cluster_3
620330.00,398630.00,cluster_3
621964.00,409409.00,cluster_3
618446.00,372298.00,cluster_3
629789.00,426313.00,cluster_3
608687.00,374928.00,cluster_3
680646.00,375662.00,cluster_3
591831.00,438997.00,cluster_3
550086.00,442382.00,cluster_3
620330.00,396776.00,cluster_3
551236.00,401856.00,cluster_3
617178.00,414525.00,cluster_3
584938.00,344365.00,cluster_3
622636.00,456843.00,cluster_7
649987.00,408293.00,cluster_3
613719.00,382828.00,cluster_3
576987.00,392508.00,cluster_3
599766.00,409755.00,cluster_3
584077.00,398498.00,cluster_3
695514.00,321521.00,cluster_3
561388.00,355834.00,cluster_3
691600.00,397893.00,cluster_3
610676.00,449688.00,cluster_3
600114.00,413216.00,cluster_3
626811.00,372435.00,cluster_3
636291.00,360636.00,cluster_3
570384.00,393553.00,cluster_3
626700.00,401688.00,cluster_3
624106.00,398619.00,cluster_3
523329.00,404632.00,cluster_3
611954.00,360938.00,cluster_3
613536.00,395801.00,cluster_3
576488.00,397913.00,cluster_3
652745.00,406585.00,cluster_3
603193.00,371867.00,cluster_3
610026.00,444858.00,cluster_3
629725.00,405117.00,cluster_3
648429.00,422590.00,cluster_3
562772.00,382904.00,cluster_3
638823.00,411764.00,cluster_3
617764.00,397102.00,cluster_3
579922.00,379009.00,cluster_3
610698.00,396326.00,cluster_3
642607.00,374702.00,cluster_3
621629.00,397208.00,cluster_3
659321.00,404555.00,cluster_3
576235.00,462612.00,cluster_7
598628.00,425191.00,cluster_3
623502.00,420376.00,cluster_3
665965.00,449273.00,cluster_3
608923.00,385575.00,cluster_3
611579.00,407670.00,cluster_3
617573.00,386848.00,cluster_3
589862.00,418742.00,cluster_3
653325.00,396810.00,cluster_3
605073.00,372055.00,cluster_3
623137.00,408209.00,cluster_3
499262.00,398424.00,cluster_5
619339.00,401624.00,cluster_3
619295.00,397643.00,cluster_3
578878.00,420108.00,cluster_3
533577.00,355107.00,cluster_3
615934.00,426539.00,cluster_3
690195.00,475150.00,cluster_7
673514.00,390760.00,cluster_3
657120.00,386782.00,cluster_3
549945.00,372313.00,cluster_3
675858.00,410545.00,cluster_3
626586.00,415166.00,cluster_3
618449.00,404599.00,cluster_3
638783.00,399478.00,cluster_3
578113.00,395458.00,cluster_3
622557.00,361134.00,cluster_3
635324.00,420555.00,cluster_3
666135.00,430421.00,cluster_3
689725.00,465685.00,cluster_7
593601.00,445149.00,cluster_3
615094.00,383077.00,cluster_3
624599.00,417673.00,cluster_3
573969.00,434110.00,cluster_3
642881.00,403147.00,cluster_3
634383.00,422065.00,cluster_3
582389.00,428200.00,cluster_3
617330.00,369828.00,cluster_3
621989.00,394856.00,cluster_3
651828.00,468138.00,cluster_7
612936.00,398723.00,cluster_3
613351.00,407952.00,cluster_3
562777.00,437516.00,cluster_3
533212.00,366954.00,cluster_3
618113.00,400002.00,cluster_3
609344.00,448128.00,cluster_3
615342.00,413931.00,cluster_3
623989.00,368662.00,cluster_3
620187.00,400168.00,cluster_3
687638.00,439257.00,cluster_3
573925.00,449341.00,cluster_3
547270.00,403384.00,cluster_3
619318.00,361696.00,cluster_3
588432.00,446279.00,cluster_3
592924.00,393730.00,cluster_3
615325.00,383841.00,cluster_3
611875.00,422910.00,cluster_3
681941.00,370225.00,cluster_3
620818.00,396967.00,cluster_3
662154.00,385013.00,cluster_3
554938.00,347875.00,cluster_3
628655.00,321099.00,cluster_3
619628.00,399433.00,cluster_3
660333.00,393215.00,cluster_3
618391.00,348381.00,cluster_3
565829.00,395454.00,cluster_3
617689.00,397001.00,cluster_3
604554.00,393193.00,cluster_3
572417.00,403906.00,cluster_3
659193.00,384523.00,cluster_3
632060.00,367800.00,cluster_3
633894.00,404424.00,cluster_3
620610.00,395343.00,cluster_3
615175.00,397627.00,cluster_3
624293.00,333944.00,cluster_3
593689.00,316888.00,cluster_3
617319.00,374666.00,cluster_3
572244.00,349463.00,cluster_3
619239.00,400025.00,cluster_3
621622.00,390298.00,cluster_3
622101.00,371771.00,cluster_3
630205.00,338054.00,cluster_3
654147.00,407182.00,cluster_3
637594.00,420311.00,cluster_3
629004.00,392271.00,cluster_3
585207.00,336451.00,cluster_3
618349.00,397614.00,cluster_3
650157.00,402991.00,cluster_3
638966.00,486628.00,cluster_7
655201.00,411873.00,cluster_3
602335.00,433298.00,cluster_3
630706.00,388370.00,cluster_3
617428.00,397343.00,cluster_3
621537.00,390372.00,cluster_3
631365.00,450732.00,cluster_3
618406.00,404239.00,cluster_3
601390.00,453925.00,cluster_7
603945.00,361794.00,cluster_3
619427.00,396945.00,cluster_3
660103.00,414557.00,cluster_3
700340.00,335010.00,cluster_3
608182.00,416637.00,cluster_3
661166.00,404325.00,cluster_3
620939.00,385731.00,cluster_3
626371.00,349696.00,cluster_3
614683.00,367259.00,cluster_3
619332.00,401992.00,cluster_3
587453.00,401098.00,cluster_3
652349.00,321291.00,cluster_3
617954.00,395504.00,cluster_3
636807.00,424537.00,cluster_3
533889.00,333741.00,cluster_3
623386.00,387031.00,cluster_3
632952.00,385722.00,cluster_3
695010.00,449565.00,cluster_3
626843.00,367696.00,cluster_3
488205.00,420586.00,cluster_5
611547.00,411952.00,cluster_3
621241.00,368090.00,cluster_3
581240.00,362971.00,cluster_3
608747.00,363132.00,cluster_3
662177.00,420431.00,cluster_3
615665.00,405490.00,cluster_3
617447.00,366176.00,cluster_3
560393.00,389490.00,cluster_3
685785.00,409913.00,cluster_3
623433.00,400160.00,cluster_3
609091.00,437020.00,cluster_3
624343.00,403629.00,cluster_3
668879.00,388617.00,cluster_3
567105.00,437623.00,cluster_3
657450.00,365008.00,cluster_3
591955.00,378142.00,cluster_3
588952.00,437524.00,cluster_3
607665.00,447516.00,cluster_3
608601.00,418450.00,cluster_3
662830.00,420955.00,cluster_3
605891.00,428146.00,cluster_3
615239.00,317684.00,cluster_3
588933.00,366439.00,cluster_3
618053.00,357534.00,cluster_3
577773.00,434308.00,cluster_3
606558.00,458285.00,cluster_7
620955.00,389692.00,cluster_3
738190.00,371970.00,cluster_3
634661.00,446187.00,cluster_3
571692.00,449353.00,cluster_3
605650.00,447537.00,cluster_3
639502.00,371440.00,cluster_3
684568.00,380640.00,cluster_3
658735.00,399039.00,cluster_3
618157.00,384990.00,cluster_3
618869.00,398187.00,cluster_3
603388.00,403039.00,cluster_3
585255.00,415823.00,cluster_3
639507.00,438534.00,cluster_3
594112.00,399331.00,cluster_3
619475.00,400592.00,cluster_3
571570.00,375257.00,cluster_3
659297.00,373975.00,cluster_3
603285.00,449307.00,cluster_3
610199.00,394579.00,cluster_3
590500.00,418472.00,cluster_3
630904.00,404643.00,cluster_3
591725.00,406549.00,cluster_3
621560.00,397789.00,cluster_3
563182.00,367521.00,cluster_3
593879.00,444161.00,cluster_3
616054.00,371666.00,cluster_3
627679.00,395601.00,cluster_3
608195.00,447380.00,cluster_3
616737.00,397973.00,cluster_3
650120.00,324477.00,cluster_3
616926.00,398697.00,cluster_3
650859.00,460072.00,cluster_7
642157.00,345545.00,cluster_3
601369.00,411415.00,cluster_3
604703.00,392288.00,cluster_3
721905.00,378957.00,cluster_3
619415.00,397644.00,cluster_3
571043.00,347389.00,cluster_3
659191.00,459637.00,cluster_7
629978.00,400626.00,cluster_3
688487.00,383589.00,cluster_3
598053.00,438963.00,cluster_3
635242.00,356290.00,cluster_3
605899.00,412428.00,cluster_3
656642.00,407213.00,cluster_3
619924.00,406713.00,cluster_3
630067.00,372798.00,cluster_3
600007.00,377908.00,cluster_3
589164.00,386733.00,cluster_3
630491.00,379017.00,cluster_3
618676.00,377015.00,cluster_3
639613.00,388524.00,cluster_3
669409.00,415893.00,cluster_3
681608.00,436537.00,cluster_3
649968.00,371445.00,cluster_3
629000.00,417990.00,cluster_3
658884.00,390135.00,cluster_3
605407.00,427914.00,cluster_3
629891.00,414975.00,cluster_3
621778.00,364695.00,cluster_3
610722.00,418243.00,cluster_3
601599.00,388540.00,cluster_3
615649.00,429323.00,cluster_3
627206.00,402647.00,cluster_3
643965.00,366316.00,cluster_3
614877.00,402442.00,cluster_3
606486.00,420054.00,cluster_3
668482.00,358452.00,cluster_3
628715.00,434772.00,cluster_3
196462.00,887983.00,cluster_10
335970.00,846828.00,cluster_10
272394.00,837600.00,cluster_10
211165.00,825505.00,cluster_10
226433.00,837646.00,cluster_10
219686.00,859997.00,cluster_10
242087.00,844255.00,cluster_10
213558.00,873714.00,cluster_10
245144.00,845719.00,cluster_10
247997.00,878582.00,cluster_10
283576.00,809069.00,cluster_10
224676.00,859348.00,cluster_10
298214.00,820903.00,cluster_10
245468.00,859425.00,cluster_10
222704.00,824909.00,cluster_10
250921.00,819639.00,cluster_10
249209.00,801933.00,cluster_10
230591.00,874855.00,cluster_10
234091.00,876039.00,cluster_10
286769.00,862152.00,cluster_10
224789.00,866804.00,cluster_10
245023.00,849247.00,cluster_10
263626.00,851699.00,cluster_10
250198.00,825417.00,cluster_10
231263.00,863308.00,cluster_10
307605.00,840195.00,cluster_10
276635.00,875623.00,cluster_10
230399.00,842538.00,cluster_10
274070.00,798617.00,cluster_10
247939.00,831010.00,cluster_10
209922.00,850026.00,cluster_10
300726.00,862728.00,cluster_10
222727.00,770963.00,cluster_10
239505.00,885057.00,cluster_10
291561.00,845450.00,cluster_10
221122.00,832810.00,cluster_10
194258.00,914691.00,cluster_10
228928.00,855040.00,cluster_10
264627.00,808661.00,cluster_10
225916.00,843329.00,cluster_10
240221.00,843932.00,cluster_10
276600.00,823311.00,cluster_10
204854.00,810013.00,cluster_10
278326.00,829095.00,cluster_10
246047.00,846189.00,cluster_10
251032.00,876118.00,cluster_10
285258.00,848668.00,cluster_10
260943.00,889692.00,cluster_10
245928.00,867228.00,cluster_10
221002.00,870506.00,cluster_10
