col1,col2,Cluster
661166.0000000,404325.0000000,cluster_3
620939.0000000,385731.0000000,cluster_3
626371.0000000,349696.0000000,cluster_3
614683.0000000,367259.0000000,cluster_3
619332.0000000,401992.0000000,cluster_3
587453.0000000,401098.0000000,cluster_3
652349.0000000,321291.0000000,cluster_3
617954.0000000,395504.0000000,cluster_3
636807.0000000,424537.0000000,cluster_3
533889.0000000,333741.0000000,cluster_3
623386.0000000,387031.0000000,cluster_3
632952.0000000,385722.0000000,cluster_3
695010.0000000,449565.0000000,cluster_3
626843.0000000,367696.0000000,cluster_3
488205.0000000,420586.0000000,cluster_5
611547.0000000,411952.0000000,cluster_3
621241.0000000,368090.0000000,cluster_3
581240.0000000,362971.0000000,cluster_3
608747.0000000,363132.0000000,cluster_3
662177.0000000,420431.0000000,cluster_3
615665.0000000,405490.0000000,cluster_3
617447.0000000,366176.0000000,cluster_3
560393.0000000,389490.0000000,cluster_3
685785.0000000,409913.0000000,cluster_3
623433.0000000,400160.0000000,cluster_3
609091.0000000,437020.0000000,cluster_3
624343.0000000,403629.0000000,cluster_3
668879.0000000,388617.0000000,cluster_3
567105.0000000,437623.0000000,cluster_3
657450.0000000,365008.0000000,cluster_3
591955.0000000,378142.0000000,cluster_3
588952.0000000,437524.0000000,cluster_3
607665.0000000,447516.0000000,cluster_3
608601.0000000,418450.0000000,cluster_3
662830.0000000,420955.0000000,cluster_3
605891.0000000,428146.0000000,cluster_3
615239.0000000,317684.0000000,cluster_3
588933.0000000,366439.0000000,cluster_3
618053.0000000,357534.0000000,cluster_3
577773.0000000,434308.0000000,cluster_3
606558.0000000,458285.0000000,cluster_7
620955.0000000,389692.0000000,cluster_3
738190.0000000,371970.0000000,cluster_3
634661.0000000,446187.0000000,cluster_3
571692.0000000,449353.0000000,cluster_3
605650.0000000,447537.0000000,cluster_3
639502.0000000,371440.0000000,cluster_3
684568.0000000,380640.0000000,cluster_3
658735.0000000,399039.0000000,cluster_3
618157.0000000,384990.0000000,cluster_3
618869.0000000,398187.0000000,cluster_3
603388.0000000,403039.0000000,cluster_3
585255.0000000,415823.0000000,cluster_3
639507.0000000,438534.0000000,cluster_3
594112.0000000,399331.0000000,cluster_3
619475.0000000,400592.0000000,cluster_3
571570.0000000,375257.0000000,cluster_3
659297.0000000,373975.0000000,cluster_3
603285.0000000,449307.0000000,cluster_3
610199.0000000,394579.0000000,cluster_3
590500.0000000,418472.0000000,cluster_3
630904.0000000,404643.0000000,cluster_3
591725.0000000,406549.0000000,cluster_3
621560.0000000,397789.0000000,cluster_3
563182.0000000,367521.0000000,cluster_3
593879.0000000,444161.0000000,cluster_3
616054.0000000,371666.0000000,cluster_3
627679.0000000,395601.0000000,cluster_3
608195.0000000,447380.0000000,cluster_3
616737.0000000,397973.0000000,cluster_3
650120.0000000,324477.0000000,cluster_3
616926.0000000,398697.0000000,cluster_3
650859.0000000,460072.0000000,cluster_7
642157.0000000,345545.0000000,cluster_3
601369.0000000,411415.0000000,cluster_3
604703.0000000,392288.0000000,cluster_3
721905.0000000,378957.0000000,cluster_3
619415.0000000,397644.0000000,cluster_3
571043.0000000,347389.0000000,cluster_3
659191.0000000,459637.0000000,cluster_7
629978.0000000,400626.0000000,cluster_3
688487.0000000,383589.0000000,cluster_3
598053.0000000,438963.0000000,cluster_3
635242.0000000,356290.0000000,cluster_3
605899.0000000,412428.0000000,cluster_3
656642.0000000,407213.0000000,cluster_3
619924.0000000,406713.0000000,cluster_3
630067.0000000,372798.0000000,cluster_3
600007.0000000,377908.0000000,cluster_3
589164.0000000,386733.0000000,cluster_3
630491.0000000,379017.0000000,cluster_3
618676.0000000,377015.0000000,cluster_3
639613.0000000,388524.0000000,cluster_3
669409.0000000,415893.0000000,cluster_3
681608.0000000,436537.0000000,cluster_3
649968.0000000,371445.0000000,cluster_3
629000.0000000,417990.0000000,cluster_3
658884.0000000,390135.0000000,cluster_3
605407.0000000,427914.0000000,cluster_3
629891.0000000,414975.0000000,cluster_3
621778.0000000,364695.0000000,cluster_3
610722.0000000,418243.0000000,cluster_3
601599.0000000,388540.0000000,cluster_3
615649.0000000,429323.0000000,cluster_3
627206.0000000,402647.0000000,cluster_3
643965.0000000,366316.0000000,cluster_3
614877.0000000,402442.0000000,cluster_3
606486.0000000,420054.0000000,cluster_3
668482.0000000,358452.0000000,cluster_3
628715.0000000,434772.0000000,cluster_3
196462.0000000,887983.0000000,cluster_10
335970.0000000,846828.0000000,cluster_10
272394.0000000,837600.0000000,cluster_10
211165.0000000,825505.0000000,cluster_10
226433.0000000,837646.0000000,cluster_10
219686.0000000,859997.0000000,cluster_10
242087.0000000,844255.0000000,cluster_10
213558.0000000,873714.0000000,cluster_10
245144.0000000,845719.0000000,cluster_10
247997.0000000,878582.0000000,cluster_10
283576.0000000,809069.0000000,cluster_10
224676.0000000,859348.0000000,cluster_10
298214.0000000,820903.0000000,cluster_10
245468.0000000,859425.0000000,cluster_10
222704.0000000,824909.0000000,cluster_10
250921.0000000,819639.0000000,cluster_10
249209.0000000,801933.0000000,cluster_10
230591.0000000,874855.0000000,cluster_10
234091.0000000,876039.0000000,cluster_10
286769.0000000,862152.0000000,cluster_10
224789.0000000,866804.0000000,cluster_10
245023.0000000,849247.0000000,cluster_10
263626.0000000,851699.0000000,cluster_10
250198.0000000,825417.0000000,cluster_10
231263.0000000,863308.0000000,cluster_10
307605.0000000,840195.0000000,cluster_10
276635.0000000,875623.0000000,cluster_10
230399.0000000,842538.0000000,cluster_10
274070.0000000,798617.0000000,cluster_10
247939.0000000,831010.0000000,cluster_10
209922.0000000,850026.0000000,cluster_10
300726.0000000,862728.0000000,cluster_10
222727.0000000,770963.0000000,cluster_10
239505.0000000,885057.0000000,cluster_10
291561.0000000,845450.0000000,cluster_10
221122.0000000,832810.0000000,cluster_10
194258.0000000,914691.0000000,cluster_10
228928.0000000,855040.0000000,cluster_10
264627.0000000,808661.0000000,cluster_10
225916.0000000,843329.0000000,cluster_10
240221.0000000,843932.0000000,cluster_10
276600.0000000,823311.0000000,cluster_10
204854.0000000,810013.0000000,cluster_10
278326.0000000,829095.0000000,cluster_10
246047.0000000,846189.0000000,cluster_10
251032.0000000,876118.0000000,cluster_10
285258.0000000,848668.0000000,cluster_10
260943.0000000,889692.0000000,cluster_10
245928.0000000,867228.0000000,cluster_10
221002.0000000,870506.0000000,cluster_10
292872.0000000,896822.0000000,cluster_10
261896.0000000,897475.0000000,cluster_10
269723.0000000,849664.0000000,cluster_10
243941.0000000,843256.0000000,cluster_10
249370.0000000,872804.0000000,cluster_10
237120.0000000,856814.0000000,cluster_10
257472.0000000,849587.0000000,cluster_10
253703.0000000,834676.0000000,cluster_10
238080.0000000,830689.0000000,cluster_10
225991.0000000,869734.0000000,cluster_10
231781.0000000,799444.0000000,cluster_10
296892.0000000,901182.0000000,cluster_10
234604.0000000,822462.0000000,cluster_10
241473.0000000,860854.0000000,cluster_10
219864.0000000,842635.0000000,cluster_10
235901.0000000,856563.0000000,cluster_10
207217.0000000,878249.0000000,cluster_10
256949.0000000,820470.0000000,cluster_10
204597.0000000,863162.0000000,cluster_10
325275.0000000,866433.0000000,cluster_10
239344.0000000,814789.0000000,cluster_10
187894.0000000,871219.0000000,cluster_10
259973.0000000,862559.0000000,cluster_10
189752.0000000,865463.0000000,cluster_10
245707.0000000,844466.0000000,cluster_10
188480.0000000,870646.0000000,cluster_10
305915.0000000,854818.0000000,cluster_10
242443.0000000,851797.0000000,cluster_10
227138.0000000,824372.0000000,cluster_10
229970.0000000,878786.0000000,cluster_10
281971.0000000,825246.0000000,cluster_10
241166.0000000,845204.0000000,cluster_10
225846.0000000,874086.0000000,cluster_10
284077.0000000,905181.0000000,cluster_10
258975.0000000,837353.0000000,cluster_10
241972.0000000,840749.0000000,cluster_10
245602.0000000,857160.0000000,cluster_10
227363.0000000,836593.0000000,cluster_10
257926.0000000,936947.0000000,cluster_10
237689.0000000,839510.0000000,cluster_10
267799.0000000,847911.0000000,cluster_10
207552.0000000,772091.0000000,cluster_10
201567.0000000,881003.0000000,cluster_10
265125.0000000,820661.0000000,cluster_10
273165.0000000,852766.0000000,cluster_10
290210.0000000,818593.0000000,cluster_10
256487.0000000,868899.0000000,cluster_10
271395.0000000,862063.0000000,cluster_10
251958.0000000,886571.0000000,cluster_10
249253.0000000,856047.0000000,cluster_10
268289.0000000,878265.0000000,cluster_10
295375.0000000,861990.0000000,cluster_10
256316.0000000,818886.0000000,cluster_10
246470.0000000,842932.0000000,cluster_10
314666.0000000,849163.0000000,cluster_10
298979.0000000,774144.0000000,cluster_10
192885.0000000,887667.0000000,cluster_10
227819.0000000,900986.0000000,cluster_10
250003.0000000,859517.0000000,cluster_10
249857.0000000,844975.0000000,cluster_10
218369.0000000,851387.0000000,cluster_10
252586.0000000,806474.0000000,cluster_10
283017.0000000,850861.0000000,cluster_10
228095.0000000,843338.0000000,cluster_10
266980.0000000,825990.0000000,cluster_10
241381.0000000,844402.0000000,cluster_10
294053.0000000,878220.0000000,cluster_10
253339.0000000,750941.0000000,cluster_10
241413.0000000,845029.0000000,cluster_10
294326.0000000,807584.0000000,cluster_10
257856.0000000,846423.0000000,cluster_10
248210.0000000,886338.0000000,cluster_10
216846.0000000,737568.0000000,cluster_10
244743.0000000,830888.0000000,cluster_10
277055.0000000,860813.0000000,cluster_10
279923.0000000,805957.0000000,cluster_10
235041.0000000,823732.0000000,cluster_10
238524.0000000,842928.0000000,cluster_10
246453.0000000,883061.0000000,cluster_10
260590.0000000,827955.0000000,cluster_10
274554.0000000,845338.0000000,cluster_10
245254.0000000,907991.0000000,cluster_10
299821.0000000,866288.0000000,cluster_10
261120.0000000,804153.0000000,cluster_10
246729.0000000,879602.0000000,cluster_10
240308.0000000,844341.0000000,cluster_10
220620.0000000,819091.0000000,cluster_10
268926.0000000,813783.0000000,cluster_10
234219.0000000,845270.0000000,cluster_10
188424.0000000,849785.0000000,cluster_10
240171.0000000,843940.0000000,cluster_10
163766.0000000,859386.0000000,cluster_10
191257.0000000,802651.0000000,cluster_10
224852.0000000,934148.0000000,cluster_10
261093.0000000,844962.0000000,cluster_10
228711.0000000,848090.0000000,cluster_10
183478.0000000,851724.0000000,cluster_10
201080.0000000,823689.0000000,cluster_10
118590.0000000,857150.0000000,cluster_10
264798.0000000,767716.0000000,cluster_10
313609.0000000,860065.0000000,cluster_10
232246.0000000,844226.0000000,cluster_10
237757.0000000,834092.0000000,cluster_10
222682.0000000,806314.0000000,cluster_10
243331.0000000,844022.0000000,cluster_10
197362.0000000,870337.0000000,cluster_10
229857.0000000,843917.0000000,cluster_10
244257.0000000,776516.0000000,cluster_10
224083.0000000,852922.0000000,cluster_10
309399.0000000,838744.0000000,cluster_10
271205.0000000,817620.0000000,cluster_10
242247.0000000,864253.0000000,cluster_10
235337.0000000,831592.0000000,cluster_10
232357.0000000,810798.0000000,cluster_10
252199.0000000,828023.0000000,cluster_10
267049.0000000,950249.0000000,cluster_10
245678.0000000,821691.0000000,cluster_10
241138.0000000,844374.0000000,cluster_10
246182.0000000,840370.0000000,cluster_10
264175.0000000,824349.0000000,cluster_10
266977.0000000,887963.0000000,cluster_10
274685.0000000,883097.0000000,cluster_10
244260.0000000,847060.0000000,cluster_10
256073.0000000,917590.0000000,cluster_10
258416.0000000,835432.0000000,cluster_10
241687.0000000,844256.0000000,cluster_10
282603.0000000,846165.0000000,cluster_10
228032.0000000,893055.0000000,cluster_10
226949.0000000,889283.0000000,cluster_10
264274.0000000,813041.0000000,cluster_10
139601.0000000,914203.0000000,cluster_10
229131.0000000,842806.0000000,cluster_10
236274.0000000,861302.0000000,cluster_10
261819.0000000,863523.0000000,cluster_10
200005.0000000,825237.0000000,cluster_10
310591.0000000,841778.0000000,cluster_10
244049.0000000,817710.0000000,cluster_10
235022.0000000,911236.0000000,cluster_10
256512.0000000,837094.0000000,cluster_10
236495.0000000,861569.0000000,cluster_10
256889.0000000,880721.0000000,cluster_10
258528.0000000,856273.0000000,cluster_10
233284.0000000,860085.0000000,cluster_10
257480.0000000,849037.0000000,cluster_10
269354.0000000,811847.0000000,cluster_10
222445.0000000,891438.0000000,cluster_10
222356.0000000,840843.0000000,cluster_10
236207.0000000,886769.0000000,cluster_10
174371.0000000,864697.0000000,cluster_10
159683.0000000,838958.0000000,cluster_10
237750.0000000,837381.0000000,cluster_10
241545.0000000,838673.0000000,cluster_10
256082.0000000,831969.0000000,cluster_10
246468.0000000,838071.0000000,cluster_10
205919.0000000,844377.0000000,cluster_10
266111.0000000,813259.0000000,cluster_10
244246.0000000,847589.0000000,cluster_10
244899.0000000,812192.0000000,cluster_10
219316.0000000,898830.0000000,cluster_10
251866.0000000,864044.0000000,cluster_10
238308.0000000,790723.0000000,cluster_10
209264.0000000,836661.0000000,cluster_10
242519.0000000,845811.0000000,cluster_10
351883.0000000,890475.0000000,cluster_10
278929.0000000,842054.0000000,cluster_10
244027.0000000,850132.0000000,cluster_10
248570.0000000,843156.0000000,cluster_10
224681.0000000,858432.0000000,cluster_10
210276.0000000,824826.0000000,cluster_10
220884.0000000,916718.0000000,cluster_10
240846.0000000,841609.0000000,cluster_10
257093.0000000,801567.0000000,cluster_10
236749.0000000,813868.0000000,cluster_10
332237.0000000,911313.0000000,cluster_10
288954.0000000,846991.0000000,cluster_10
238084.0000000,844799.0000000,cluster_10
236431.0000000,844100.0000000,cluster_10
299772.0000000,828655.0000000,cluster_10
241633.0000000,846949.0000000,cluster_10
230107.0000000,858332.0000000,cluster_10
256216.0000000,903741.0000000,cluster_10
258135.0000000,880184.0000000,cluster_10
232331.0000000,872896.0000000,cluster_10
183583.0000000,787453.0000000,cluster_10
264293.0000000,890923.0000000,cluster_10
213208.0000000,833959.0000000,cluster_10
224288.0000000,931476.0000000,cluster_10
261622.0000000,869706.0000000,cluster_10
297183.0000000,841456.0000000,cluster_10
241849.0000000,815141.0000000,cluster_10
308616.0000000,811021.0000000,cluster_10
220931.0000000,876605.0000000,cluster_10
289719.0000000,866638.0000000,cluster_10
233931.0000000,838374.0000000,cluster_10
224694.0000000,848663.0000000,cluster_10
240645.0000000,855514.0000000,cluster_10
229567.0000000,855332.0000000,cluster_10
247613.0000000,815836.0000000,cluster_10
239387.0000000,847822.0000000,cluster_10
257788.0000000,880587.0000000,cluster_10
245532.0000000,846331.0000000,cluster_10
224241.0000000,828996.0000000,cluster_10
227582.0000000,856861.0000000,cluster_10
244618.0000000,845420.0000000,cluster_10
213775.0000000,841758.0000000,cluster_10
243511.0000000,830743.0000000,cluster_10
244799.0000000,841688.0000000,cluster_10
216061.0000000,848623.0000000,cluster_10
294492.0000000,832336.0000000,cluster_10
248931.0000000,844960.0000000,cluster_10
267478.0000000,894783.0000000,cluster_10
228715.0000000,837572.0000000,cluster_10
269483.0000000,848608.0000000,cluster_10
248276.0000000,844455.0000000,cluster_10
236987.0000000,881080.0000000,cluster_10
223732.0000000,826580.0000000,cluster_10
230149.0000000,886583.0000000,cluster_10
265299.0000000,859533.0000000,cluster_10
181803.0000000,799487.0000000,cluster_10
247210.0000000,859012.0000000,cluster_10
261633.0000000,773355.0000000,cluster_10
262370.0000000,891499.0000000,cluster_10
250394.0000000,847577.0000000,cluster_10
222019.0000000,839774.0000000,cluster_10
238328.0000000,770068.0000000,cluster_10
208941.0000000,860169.0000000,cluster_10
238714.0000000,858826.0000000,cluster_10
241005.0000000,825301.0000000,cluster_10
270742.0000000,847836.0000000,cluster_10
238492.0000000,833394.0000000,cluster_10
312726.0000000,853829.0000000,cluster_10
286663.0000000,846902.0000000,cluster_10
261796.0000000,819395.0000000,cluster_10
253890.0000000,807676.0000000,cluster_10
242415.0000000,844335.0000000,cluster_10
134134.0000000,842630.0000000,cluster_10
163956.0000000,833732.0000000,cluster_10
250359.0000000,849451.0000000,cluster_10
295357.0000000,842293.0000000,cluster_10
218942.0000000,848326.0000000,cluster_10
205466.0000000,778884.0000000,cluster_10
253899.0000000,862843.0000000,cluster_10
244966.0000000,841126.0000000,cluster_10
208494.0000000,850615.0000000,cluster_10
221126.0000000,837878.0000000,cluster_10
271093.0000000,861412.0000000,cluster_10
216543.0000000,842952.0000000,cluster_10
255185.0000000,825960.0000000,cluster_10
251070.0000000,877802.0000000,cluster_10
264565.0000000,859237.0000000,cluster_10
228611.0000000,836717.0000000,cluster_10
228517.0000000,837056.0000000,cluster_10
198583.0000000,860431.0000000,cluster_10
215976.0000000,836025.0000000,cluster_10
254411.0000000,848090.0000000,cluster_10
168036.0000000,807011.0000000,cluster_10
292194.0000000,906490.0000000,cluster_10
243951.0000000,865415.0000000,cluster_10
260922.0000000,785987.0000000,cluster_10
245740.0000000,814541.0000000,cluster_10
317675.0000000,838127.0000000,cluster_10
274505.0000000,864723.0000000,cluster_10
230049.0000000,865536.0000000,cluster_10
235084.0000000,818866.0000000,cluster_10
172690.0000000,847721.0000000,cluster_10
221706.0000000,875060.0000000,cluster_10
236740.0000000,853169.0000000,cluster_10
298800.0000000,824277.0000000,cluster_10
265246.0000000,889333.0000000,cluster_10
219498.0000000,851932.0000000,cluster_10
247484.0000000,846372.0000000,cluster_10
288675.0000000,919879.0000000,cluster_10
229280.0000000,813483.0000000,cluster_10
282622.0000000,879222.0000000,cluster_10
307300.0000000,836132.0000000,cluster_10
238260.0000000,882489.0000000,cluster_10
219049.0000000,825171.0000000,cluster_10
219321.0000000,848396.0000000,cluster_10
240028.0000000,849354.0000000,cluster_10
212009.0000000,864463.0000000,cluster_10
246857.0000000,852483.0000000,cluster_10
245118.0000000,811283.0000000,cluster_10
247855.0000000,794626.0000000,cluster_10
253655.0000000,821946.0000000,cluster_10
241475.0000000,850889.0000000,cluster_10
210162.0000000,860529.0000000,cluster_10
204922.0000000,854068.0000000,cluster_10
225567.0000000,853078.0000000,cluster_10
245258.0000000,799882.0000000,cluster_10
257134.0000000,845851.0000000,cluster_10
187314.0000000,815820.0000000,cluster_10
294275.0000000,174786.0000000,cluster_13
329428.0000000,66056.0000000,cluster_13
325938.0000000,164475.0000000,cluster_13
253129.0000000,154296.0000000,cluster_13
319838.0000000,170383.0000000,cluster_13
240213.0000000,118409.0000000,cluster_13
283784.0000000,178305.0000000,cluster_13
376613.0000000,159699.0000000,cluster_13
338717.0000000,181582.0000000,cluster_13
304283.0000000,183656.0000000,cluster_13
314519.0000000,146787.0000000,cluster_13
270899.0000000,175377.0000000,cluster_13
291228.0000000,101272.0000000,cluster_13
291170.0000000,110147.0000000,cluster_13
321522.0000000,163852.0000000,cluster_13
202627.0000000,179376.0000000,cluster_8
307913.0000000,91419.0000000,cluster_13
311093.0000000,169734.0000000,cluster_13
321775.0000000,164846.0000000,cluster_13
294832.0000000,124284.0000000,cluster_13
295537.0000000,91032.0000000,cluster_13
383044.0000000,180418.0000000,cluster_13
338570.0000000,192256.0000000,cluster_13
337894.0000000,175289.0000000,cluster_13
359796.0000000,165920.0000000,cluster_13
316263.0000000,163806.0000000,cluster_13
320972.0000000,170417.0000000,cluster_13
277860.0000000,111893.0000000,cluster_13
367806.0000000,123963.0000000,cluster_13
359352.0000000,162962.0000000,cluster_13
350964.0000000,149159.0000000,cluster_13
332201.0000000,181702.0000000,cluster_13
287966.0000000,150135.0000000,cluster_13
346942.0000000,152780.0000000,cluster_13
232784.0000000,169847.0000000,cluster_13
292492.0000000,99170.0000000,cluster_13
334529.0000000,166765.0000000,cluster_13
363208.0000000,238649.0000000,cluster_13
196795.0000000,190277.0000000,cluster_8
353333.0000000,113156.0000000,cluster_13
373191.0000000,88470.0000000,cluster_13
333789.0000000,151168.0000000,cluster_13
339732.0000000,163158.0000000,cluster_13
321822.0000000,187102.0000000,cluster_13
276792.0000000,141848.0000000,cluster_13
308044.0000000,164482.0000000,cluster_13
311328.0000000,159477.0000000,cluster_13
383052.0000000,89061.0000000,cluster_13
316820.0000000,150304.0000000,cluster_13
314479.0000000,178821.0000000,cluster_13
310824.0000000,144943.0000000,cluster_13
333143.0000000,200298.0000000,cluster_13
300672.0000000,175844.0000000,cluster_13
339482.0000000,151261.0000000,cluster_13
319208.0000000,164182.0000000,cluster_13
321645.0000000,164662.0000000,cluster_13
308763.0000000,166511.0000000,cluster_13
308066.0000000,145825.0000000,cluster_13
360143.0000000,155270.0000000,cluster_13
348893.0000000,195430.0000000,cluster_13
319283.0000000,158983.0000000,cluster_13
332284.0000000,194186.0000000,cluster_13
292402.0000000,184441.0000000,cluster_13
361227.0000000,221878.0000000,cluster_13
313573.0000000,109221.0000000,cluster_13
310693.0000000,154278.0000000,cluster_13
344482.0000000,215846.0000000,cluster_13
358652.0000000,186358.0000000,cluster_13
330533.0000000,214555.0000000,cluster_13
320400.0000000,160020.0000000,cluster_13
267662.0000000,127175.0000000,cluster_13
396583.0000000,82842.0000000,cluster_13
292193.0000000,125417.0000000,cluster_13
324121.0000000,96346.0000000,cluster_13
321344.0000000,166633.0000000,cluster_13
234837.0000000,151054.0000000,cluster_13
368060.0000000,76739.0000000,cluster_13
347050.0000000,150472.0000000,cluster_13
245783.0000000,109229.0000000,cluster_13
400550.0000000,144359.0000000,cluster_13
343217.0000000,153037.0000000,cluster_13
315488.0000000,160339.0000000,cluster_13
347406.0000000,155708.0000000,cluster_13
336845.0000000,172750.0000000,cluster_13
357014.0000000,148222.0000000,cluster_13
331862.0000000,169092.0000000,cluster_13
322140.0000000,165212.0000000,cluster_13
363075.0000000,162238.0000000,cluster_13
318738.0000000,182134.0000000,cluster_13
346717.0000000,178180.0000000,cluster_13
311819.0000000,140674.0000000,cluster_13
332032.0000000,157725.0000000,cluster_13
301983.0000000,173386.0000000,cluster_13
321556.0000000,163352.0000000,cluster_13
315830.0000000,102777.0000000,cluster_13
312275.0000000,145173.0000000,cluster_13
325861.0000000,203058.0000000,cluster_13
360703.0000000,150999.0000000,cluster_13
345976.0000000,148333.0000000,cluster_13
320210.0000000,191459.0000000,cluster_13
318665.0000000,158107.0000000,cluster_13
425563.0000000,163524.0000000,cluster_13
264427.0000000,188193.0000000,cluster_13
348177.0000000,179526.0000000,cluster_13
265430.0000000,151883.0000000,cluster_13
320718.0000000,158610.0000000,cluster_13
380609.0000000,185976.0000000,cluster_13
345234.0000000,188822.0000000,cluster_13
362027.0000000,150348.0000000,cluster_13
300294.0000000,178772.0000000,cluster_13
315963.0000000,174031.0000000,cluster_13
333787.0000000,189423.0000000,cluster_13
337343.0000000,156614.0000000,cluster_13
334812.0000000,137431.0000000,cluster_13
347492.0000000,153416.0000000,cluster_13
324518.0000000,167369.0000000,cluster_13
353991.0000000,193997.0000000,cluster_13
274321.0000000,219665.0000000,cluster_13
335476.0000000,183897.0000000,cluster_13
300021.0000000,159185.0000000,cluster_13
384591.0000000,137729.0000000,cluster_13
320000.0000000,162605.0000000,cluster_13
268938.0000000,211870.0000000,cluster_13
366146.0000000,196571.0000000,cluster_13
356280.0000000,185198.0000000,cluster_13
325767.0000000,164095.0000000,cluster_13
350480.0000000,214608.0000000,cluster_13
314791.0000000,163370.0000000,cluster_13
302582.0000000,134124.0000000,cluster_13
328851.0000000,147002.0000000,cluster_13
347039.0000000,195468.0000000,cluster_13
289531.0000000,145743.0000000,cluster_13
343018.0000000,239960.0000000,cluster_13
271123.0000000,163465.0000000,cluster_13
326959.0000000,154655.0000000,cluster_13
332307.0000000,189590.0000000,cluster_13
310529.0000000,141617.0000000,cluster_13
380281.0000000,205779.0000000,cluster_13
411606.0000000,137378.0000000,cluster_13
348191.0000000,165419.0000000,cluster_13
305292.0000000,175260.0000000,cluster_13
256120.0000000,141529.0000000,cluster_13
390934.0000000,170420.0000000,cluster_13
358562.0000000,112650.0000000,cluster_13
355499.0000000,224982.0000000,cluster_13
363437.0000000,77975.0000000,cluster_13
232043.0000000,177614.0000000,cluster_8
246753.0000000,175170.0000000,cluster_13
327204.0000000,152871.0000000,cluster_13
371685.0000000,151612.0000000,cluster_13
291723.0000000,177824.0000000,cluster_13
324488.0000000,180658.0000000,cluster_13
340048.0000000,131847.0000000,cluster_13
295311.0000000,115000.0000000,cluster_13
239495.0000000,163949.0000000,cluster_13
267521.0000000,119941.0000000,cluster_13
401396.0000000,125431.0000000,cluster_13
260930.0000000,184935.0000000,cluster_13
336085.0000000,170252.0000000,cluster_13
291782.0000000,159562.0000000,cluster_13
307616.0000000,207295.0000000,cluster_13
352910.0000000,145624.0000000,cluster_13
294653.0000000,104623.0000000,cluster_13
372883.0000000,222824.0000000,cluster_13
318707.0000000,160697.0000000,cluster_13
281548.0000000,175184.0000000,cluster_13
307747.0000000,128551.0000000,cluster_13
336991.0000000,217448.0000000,cluster_13
270233.0000000,195701.0000000,cluster_13
433100.0000000,134861.0000000,cluster_13
311433.0000000,134432.0000000,cluster_13
375353.0000000,117180.0000000,cluster_13
315146.0000000,160782.0000000,cluster_13
311163.0000000,166821.0000000,cluster_13
305333.0000000,171939.0000000,cluster_13
332470.0000000,161202.0000000,cluster_13
302266.0000000,185591.0000000,cluster_13
370775.0000000,144355.0000000,cluster_13
314552.0000000,151035.0000000,cluster_13
343145.0000000,172236.0000000,cluster_13
331212.0000000,162496.0000000,cluster_13
299460.0000000,144708.0000000,cluster_13
383894.0000000,179880.0000000,cluster_13
345703.0000000,149860.0000000,cluster_13
331381.0000000,162660.0000000,cluster_13
344364.0000000,213940.0000000,cluster_13
378347.0000000,144880.0000000,cluster_13
322789.0000000,137560.0000000,cluster_13
328425.0000000,159826.0000000,cluster_13
341137.0000000,78287.0000000,cluster_13
317771.0000000,154916.0000000,cluster_13
336266.0000000,148507.0000000,cluster_13
342066.0000000,119083.0000000,cluster_13
297177.0000000,88467.0000000,cluster_13
280519.0000000,165350.0000000,cluster_13
305901.0000000,166656.0000000,cluster_13
284757.0000000,175853.0000000,cluster_13
281732.0000000,221764.0000000,cluster_13
321262.0000000,178491.0000000,cluster_13
344710.0000000,213543.0000000,cluster_13
311408.0000000,168232.0000000,cluster_13
356500.0000000,188114.0000000,cluster_13
304376.0000000,222294.0000000,cluster_13
278116.0000000,185472.0000000,cluster_13
247892.0000000,115217.0000000,cluster_13
306326.0000000,164202.0000000,cluster_13
311516.0000000,94189.0000000,cluster_13
323747.0000000,163351.0000000,cluster_13
321778.0000000,158339.0000000,cluster_13
309501.0000000,166931.0000000,cluster_13
333942.0000000,143344.0000000,cluster_13
339393.0000000,209145.0000000,cluster_13
340996.0000000,170964.0000000,cluster_13
315333.0000000,144566.0000000,cluster_13
332853.0000000,168141.0000000,cluster_13
290958.0000000,168323.0000000,cluster_13
297731.0000000,175876.0000000,cluster_13
280274.0000000,182662.0000000,cluster_13
306540.0000000,193434.0000000,cluster_13
319155.0000000,159850.0000000,cluster_13
355168.0000000,114823.0000000,cluster_13
270201.0000000,236813.0000000,cluster_8
347630.0000000,120931.0000000,cluster_13
446538.0000000,180119.0000000,cluster_13
371052.0000000,147369.0000000,cluster_13
403365.0000000,215735.0000000,cluster_13
258201.0000000,153095.0000000,cluster_13
335121.0000000,214149.0000000,cluster_13
283786.0000000,133973.0000000,cluster_13
353951.0000000,133923.0000000,cluster_13
345069.0000000,165968.0000000,cluster_13
367079.0000000,183232.0000000,cluster_13
363932.0000000,228249.0000000,cluster_13
354132.0000000,161850.0000000,cluster_13
390538.0000000,157197.0000000,cluster_13
333805.0000000,148479.0000000,cluster_13
325344.0000000,159885.0000000,cluster_13
323905.0000000,168029.0000000,cluster_13
274495.0000000,182470.0000000,cluster_13
309684.0000000,150076.0000000,cluster_13
381617.0000000,157000.0000000,cluster_13
322841.0000000,169735.0000000,cluster_13
359520.0000000,132845.0000000,cluster_13
249616.0000000,144446.0000000,cluster_13
321620.0000000,169950.0000000,cluster_13
415495.0000000,116126.0000000,cluster_13
335742.0000000,196692.0000000,cluster_13
271424.0000000,251323.0000000,cluster_8
